date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2003-10-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,207.09,1.55
2003-10-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,65.7,0.49
2003-10-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,76.06,0.57
2003-10-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,75.64,0.57
2003-10-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,193.35,1.45
2003-10-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Wheat,84,KG,actual,Wholesale,NGN,110.96,0.83
2003-11-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,89.5,0.66
2003-11-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,289,2.14
2003-11-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,75.17,0.56
2003-11-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,2500,18.52
2003-11-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Millet,73,100 KG,actual,Wholesale,NGN,2500,18.52
2003-11-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,1800,13.34
2003-11-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,73.51,0.54
2003-11-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,86.79,0.64
2003-11-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,68.6,0.51
2003-11-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,73.92,0.55
2003-11-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,228.23,1.69
2003-11-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,73.92,0.55
2003-11-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Wheat,84,KG,actual,Wholesale,NGN,110.38,0.82
2003-12-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,2500,18.25
2003-12-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Millet,73,100 KG,actual,Wholesale,NGN,2500,18.25
2003-12-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,1800,13.14
2003-12-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,263.46,1.92
2003-12-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,73.08,0.53
2003-12-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,83.1,0.61
2003-12-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,85.03,0.62
2003-12-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,386.48,2.82
2003-12-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,77.29,0.56
2003-12-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Wheat,84,KG,actual,Wholesale,NGN,142.98,1.04
2003-12-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,341.64,2.49
2003-12-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,74.87,0.55
2004-01-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,3000,21.74
2004-01-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Millet,73,100 KG,actual,Wholesale,NGN,2500,18.12
2004-01-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,2000,14.49
2004-02-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,2800,20.57
2004-03-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,3600,27.27
2004-03-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Millet,73,100 KG,actual,Wholesale,NGN,2800,21.21
2004-03-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,2800,21.21
2004-04-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,3800,28.68
2004-04-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Millet,73,100 KG,actual,Wholesale,NGN,3000,22.64
2004-04-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,2900,21.89
2004-05-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,2800,21.29
2004-06-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Millet,73,100 KG,actual,Wholesale,NGN,3200,24.52
2004-06-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,3100,23.75
2004-07-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,5000,37.52
2004-09-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,6500,49.26
2004-09-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Millet,73,100 KG,actual,Wholesale,NGN,4800,36.38
2004-09-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,5300,40.17
2004-10-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,6000,46.07
2004-10-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Millet,73,100 KG,actual,Wholesale,NGN,5000,38.39
2004-10-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,6000,46.07
2004-11-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,6500,49.34
2004-11-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Millet,73,100 KG,actual,Wholesale,NGN,5500,41.75
2004-11-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,6100,46.3
2004-12-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,6500,49.9
2005-01-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,7000,53.74
2005-01-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,319.56,2.45
2005-01-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,138.69,1.06
2005-01-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Wheat,84,KG,actual,Wholesale,NGN,177.28,1.36
2005-01-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,330.58,2.54
2005-01-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,141.12,1.08
2005-01-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Wheat,84,KG,actual,Wholesale,NGN,193.79,1.49
2005-02-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,176,1.35
2005-02-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,165,1.27
2005-02-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,5600,43.08
2005-02-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,160.92,1.24
2005-02-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,324.07,2.49
2005-02-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,146.3,1.13
2005-02-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,157.36,1.21
2005-02-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,150.84,1.16
2005-02-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,150.84,1.16
2005-02-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Wheat,84,KG,actual,Wholesale,NGN,229.98,1.77
2005-03-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,6000,45.18
2005-03-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Millet,73,100 KG,actual,Wholesale,NGN,6000,45.18
2005-03-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,4500,33.89
2005-03-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,168.5,1.27
2005-03-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,168.65,1.27
2005-03-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,359.08,2.7
2005-03-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Wheat,84,KG,actual,Wholesale,NGN,217.34,1.64
2005-03-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,174.81,1.32
2005-03-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,155.19,1.17
2005-03-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,158.75,1.2
2005-03-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,158.75,1.2
2005-04-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Millet,73,100 KG,actual,Wholesale,NGN,5500,42.23
2005-04-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,4000,30.71
2005-04-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,209.8,1.61
2005-04-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Wheat,84,KG,actual,Wholesale,NGN,199.65,1.53
2005-04-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,185.19,1.42
2005-04-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,178.7,1.37
2005-04-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,407.41,3.13
2005-04-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,178.7,1.37
2005-05-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,189,1.45
2005-05-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,328,2.52
2005-05-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,166.33,1.28
2005-05-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Millet,73,100 KG,actual,Wholesale,NGN,5500,42.17
2005-05-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,4300,32.97
2005-05-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,207.12,1.59
2005-05-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,211.75,1.62
2005-05-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Wheat,84,KG,actual,Wholesale,NGN,194.29,1.49
2005-05-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,180.56,1.38
2005-05-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,180.56,1.38
2005-06-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,6000,45.11
2005-06-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,239.06,1.8
2005-06-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,230.74,1.73
2005-06-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,430.78,3.24
2005-06-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,222.44,1.67
2005-06-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,247.31,1.86
2005-06-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,411.64,3.1
2005-06-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,226.26,1.7
2005-06-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,218.55,1.64
2005-06-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,217.83,1.64
2005-06-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,431.51,3.24
2005-07-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,6000,45.45
2005-07-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,6500,49.24
2005-07-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,246.16,1.86
2005-07-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,297.35,2.25
2005-07-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,391.99,2.97
2005-07-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,256.73,1.94
2005-07-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,464.23,3.52
2005-07-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Wheat,84,KG,actual,Wholesale,NGN,234.04,1.77
2005-08-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,253.25,1.88
2005-08-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,421,3.12
2005-08-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Millet,73,100 KG,actual,Wholesale,NGN,7100,52.59
2005-08-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,6500,48.15
2005-08-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,276.65,2.05
2005-08-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,290.06,2.15
2005-08-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,341.26,2.53
2005-08-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Wheat,84,KG,actual,Wholesale,NGN,243.63,1.8
2005-08-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,206.77,1.53
2005-08-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,218.42,1.62
2005-08-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Wheat,84,KG,actual,Wholesale,NGN,236.89,1.75
2005-09-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,5000,38.46
2005-09-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Millet,73,100 KG,actual,Wholesale,NGN,5000,38.46
2005-09-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,7000,53.85
2005-09-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,153.78,1.18
2005-09-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,402.24,3.09
2005-09-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,148.72,1.14
2005-09-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,136.68,1.05
2005-09-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,131.53,1.01
2005-09-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,136.94,1.05
2005-09-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,134.62,1.04
2005-10-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,4500,35.02
2005-10-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Millet,73,100 KG,actual,Wholesale,NGN,5100,39.69
2005-10-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,6000,46.69
2005-10-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,127.26,0.99
2005-10-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,120.44,0.94
2005-10-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,114.57,0.89
2005-10-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Wheat,84,KG,actual,Wholesale,NGN,234.99,1.83
2005-10-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,126.28,0.98
2005-10-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,125.4,0.98
2005-10-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,195.84,1.52
2005-10-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,125.4,0.98
2005-10-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Wheat,84,KG,actual,Wholesale,NGN,167.97,1.31
2005-11-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,132.5,1.03
2005-11-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,376,2.91
2005-11-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,126,0.97
2005-11-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,7000,54.16
2005-11-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,133.99,1.04
2005-11-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,108.37,0.84
2005-11-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,327.07,2.53
2005-11-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,100.49,0.78
2005-11-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,125,0.97
2005-12-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,3500,27.5
2005-12-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Millet,73,100 KG,actual,Wholesale,NGN,4000,31.43
2005-12-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,6500,51.08
2005-12-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,138.19,1.09
2005-12-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,149.39,1.17
2005-12-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,123.87,0.97
2005-12-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Wheat,84,KG,actual,Wholesale,NGN,301.49,2.37
2005-12-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,335.49,2.64
2005-12-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,112.07,0.88
2005-12-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,121.66,0.96
2005-12-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Millet,73,KG,actual,Wholesale,NGN,121.29,0.95
2005-12-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Sorghum,65,KG,actual,Wholesale,NGN,121.29,0.95
2005-12-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Wheat,84,KG,actual,Wholesale,NGN,189.05,1.49
2006-01-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Millet,73,100 KG,actual,Wholesale,NGN,3800,29.92
2006-01-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Wheat,84,KG,actual,Wholesale,NGN,185.51,1.46
2006-01-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,129.61,1.02
